--------- beginning of main
01-06 15:26:17.532  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=1386.0, y[0]=158.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5586467, downTime=5585309, deviceId=4, source=0x300008, displayId=-1, eventId=938320378 }
01-06 15:26:53.918  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=1131.0, y[0]=158.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5622853, downTime=5622740, deviceId=4, source=0x300008, displayId=-1, eventId=627908398 }
01-06 15:26:53.918  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_POINTER_DOWN(1), actionButton=0, id[0]=0, x[0]=1131.0, y[0]=158.0, toolType[0]=TOOL_TYPE_FINGER, id[1]=1, x[1]=507.0, y[1]=98.0, toolType[1]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=2, historySize=0, eventTime=5622853, downTime=5622740, deviceId=4, source=0x300008, displayId=-1, eventId=586559198 }
01-06 15:26:53.944  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=1255.0, y[0]=175.0, toolType[0]=TOOL_TYPE_FINGER, id[1]=1, x[1]=651.0, y[1]=100.0, toolType[1]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=2, historySize=0, eventTime=5622879, downTime=5622740, deviceId=4, source=0x300008, displayId=-1, eventId=652698312 }
01-06 15:26:53.948  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=1346.0, y[0]=160.0, toolType[0]=TOOL_TYPE_FINGER, id[1]=1, x[1]=701.0, y[1]=118.0, toolType[1]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=2, historySize=0, eventTime=5622884, downTime=5622740, deviceId=4, source=0x300008, displayId=-1, eventId=631562214 }
01-06 15:26:53.958  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=1363.0, y[0]=159.0, toolType[0]=TOOL_TYPE_FINGER, id[1]=1, x[1]=776.0, y[1]=96.0, toolType[1]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=2, historySize=0, eventTime=5622894, downTime=5622740, deviceId=4, source=0x300008, displayId=-1, eventId=670842732 }
01-06 15:26:53.969  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=1392.0, y[0]=157.0, toolType[0]=TOOL_TYPE_FINGER, id[1]=1, x[1]=783.0, y[1]=96.0, toolType[1]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=2, historySize=0, eventTime=5622904, downTime=5622740, deviceId=4, source=0x300008, displayId=-1, eventId=311425061 }
01-06 15:26:53.983  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=1416.0, y[0]=155.0, toolType[0]=TOOL_TYPE_FINGER, id[1]=1, x[1]=870.0, y[1]=117.0, toolType[1]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=2, historySize=0, eventTime=5622919, downTime=5622740, deviceId=4, source=0x300008, displayId=-1, eventId=460571351 }
01-06 15:26:53.989  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=1447.0, y[0]=154.0, toolType[0]=TOOL_TYPE_FINGER, id[1]=1, x[1]=943.0, y[1]=93.0, toolType[1]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=2, historySize=0, eventTime=5622924, downTime=5622740, deviceId=4, source=0x300008, displayId=-1, eventId=343406984 }
01-06 15:26:53.999  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=1472.0, y[0]=154.0, toolType[0]=TOOL_TYPE_FINGER, id[1]=1, x[1]=949.0, y[1]=93.0, toolType[1]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=2, historySize=0, eventTime=5622934, downTime=5622740, deviceId=4, source=0x300008, displayId=-1, eventId=140057345 }
01-06 15:26:54.009  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_POINTER_UP(1), actionButton=0, id[0]=0, x[0]=971.0, y[0]=93.0, toolType[0]=TOOL_TYPE_FINGER, id[1]=1, x[1]=949.0, y[1]=93.0, toolType[1]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=2, historySize=0, eventTime=5622944, downTime=5622740, deviceId=4, source=0x300008, displayId=-1, eventId=83319083 }
01-06 15:26:54.010  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=971.0, y[0]=93.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5622944, downTime=5622740, deviceId=4, source=0x300008, displayId=-1, eventId=876097994 }
01-06 15:26:54.026  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=1073.0, y[0]=97.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5622962, downTime=5622740, deviceId=4, source=0x300008, displayId=-1, eventId=901618853 }
01-06 15:26:54.029  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=1090.0, y[0]=94.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5622965, downTime=5622740, deviceId=4, source=0x300008, displayId=-1, eventId=432976368 }
01-06 15:26:54.039  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=1106.0, y[0]=91.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5622975, downTime=5622740, deviceId=4, source=0x300008, displayId=-1, eventId=278693200 }
01-06 15:26:54.050  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=1122.0, y[0]=89.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5622985, downTime=5622740, deviceId=4, source=0x300008, displayId=-1, eventId=700711948 }
01-06 15:26:54.060  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=1214.0, y[0]=84.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5622995, downTime=5622740, deviceId=4, source=0x300008, displayId=-1, eventId=517426764 }
01-06 15:26:54.073  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=1288.0, y[0]=85.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5623008, downTime=5622740, deviceId=4, source=0x300008, displayId=-1, eventId=120979861 }
01-06 15:26:54.080  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=1292.0, y[0]=85.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5623015, downTime=5622740, deviceId=4, source=0x300008, displayId=-1, eventId=243603579 }
01-06 15:26:54.090  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=1300.0, y[0]=85.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5623025, downTime=5622740, deviceId=4, source=0x300008, displayId=-1, eventId=219609072 }
01-06 15:26:54.100  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=1300.0, y[0]=85.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5623035, downTime=5622740, deviceId=4, source=0x300008, displayId=-1, eventId=704811252 }
01-06 15:26:54.505  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=445.0, y[0]=63.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5623440, downTime=5623440, deviceId=4, source=0x300008, displayId=-1, eventId=971901862 }
01-06 15:26:54.514  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=446.0, y[0]=63.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5623450, downTime=5623440, deviceId=4, source=0x300008, displayId=-1, eventId=791229881 }
01-06 15:26:54.532  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=448.0, y[0]=63.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5623467, downTime=5623440, deviceId=4, source=0x300008, displayId=-1, eventId=662632071 }
01-06 15:26:54.535  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=450.0, y[0]=63.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5623470, downTime=5623440, deviceId=4, source=0x300008, displayId=-1, eventId=1053966845 }
01-06 15:26:54.545  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=453.0, y[0]=63.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5623480, downTime=5623440, deviceId=4, source=0x300008, displayId=-1, eventId=471265204 }
01-06 15:26:54.555  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=456.0, y[0]=63.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5623491, downTime=5623440, deviceId=4, source=0x300008, displayId=-1, eventId=820325396 }
01-06 15:26:54.566  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=460.0, y[0]=64.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5623501, downTime=5623440, deviceId=4, source=0x300008, displayId=-1, eventId=207669383 }
01-06 15:26:54.579  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=517.0, y[0]=48.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5623514, downTime=5623440, deviceId=4, source=0x300008, displayId=-1, eventId=38393333 }
01-06 15:26:54.587  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=520.0, y[0]=48.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5623522, downTime=5623440, deviceId=4, source=0x300008, displayId=-1, eventId=781309899 }
01-06 15:26:54.596  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=580.0, y[0]=64.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5623532, downTime=5623440, deviceId=4, source=0x300008, displayId=-1, eventId=347461989 }
01-06 15:26:54.606  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=583.0, y[0]=64.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5623542, downTime=5623440, deviceId=4, source=0x300008, displayId=-1, eventId=629848375 }
01-06 15:26:54.624  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=590.0, y[0]=63.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5623559, downTime=5623440, deviceId=4, source=0x300008, displayId=-1, eventId=589097578 }
01-06 15:26:54.627  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=599.0, y[0]=62.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5623563, downTime=5623440, deviceId=4, source=0x300008, displayId=-1, eventId=605346126 }
01-06 15:26:54.637  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=609.0, y[0]=62.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5623573, downTime=5623440, deviceId=4, source=0x300008, displayId=-1, eventId=389440229 }
01-06 15:26:54.648  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=683.0, y[0]=42.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5623583, downTime=5623440, deviceId=4, source=0x300008, displayId=-1, eventId=1057435754 }
01-06 15:26:54.648  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_POINTER_DOWN(1), actionButton=0, id[0]=0, x[0]=683.0, y[0]=42.0, toolType[0]=TOOL_TYPE_FINGER, id[1]=1, x[1]=57.0, y[1]=0.0, toolType[1]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=2, historySize=0, eventTime=5623583, downTime=5623440, deviceId=4, source=0x300008, displayId=-1, eventId=407097314 }
01-06 15:26:54.658  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=691.0, y[0]=42.0, toolType[0]=TOOL_TYPE_FINGER, id[1]=1, x[1]=63.0, y[1]=0.0, toolType[1]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=2, historySize=0, eventTime=5623593, downTime=5623440, deviceId=4, source=0x300008, displayId=-1, eventId=928714615 }
01-06 15:26:54.672  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=73.0, y[0]=0.0, toolType[0]=TOOL_TYPE_FINGER, id[1]=1, x[1]=770.0, y[1]=60.0, toolType[1]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=2, historySize=0, eventTime=5623607, downTime=5623440, deviceId=4, source=0x300008, displayId=-1, eventId=836761304 }
01-06 15:26:54.679  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=84.0, y[0]=0.0, toolType[0]=TOOL_TYPE_FINGER, id[1]=1, x[1]=776.0, y[1]=60.0, toolType[1]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=2, historySize=0, eventTime=5623614, downTime=5623440, deviceId=4, source=0x300008, displayId=-1, eventId=311437581 }
01-06 15:26:54.689  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=95.0, y[0]=0.0, toolType[0]=TOOL_TYPE_FINGER, id[1]=1, x[1]=786.0, y[1]=60.0, toolType[1]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=2, historySize=0, eventTime=5623624, downTime=5623440, deviceId=4, source=0x300008, displayId=-1, eventId=744852324 }
01-06 15:26:54.699  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=186.0, y[0]=0.0, toolType[0]=TOOL_TYPE_FINGER, id[1]=1, x[1]=865.0, y[1]=40.0, toolType[1]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=2, historySize=0, eventTime=5623634, downTime=5623440, deviceId=4, source=0x300008, displayId=-1, eventId=1017519594 }
01-06 15:26:54.719  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=245.0, y[0]=0.0, toolType[0]=TOOL_TYPE_FINGER, id[1]=1, x[1]=936.0, y[1]=61.0, toolType[1]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=2, historySize=0, eventTime=5623653, downTime=5623440, deviceId=4, source=0x300008, displayId=-1, eventId=536469709 }
01-06 15:26:54.730  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=255.0, y[0]=0.0, toolType[0]=TOOL_TYPE_FINGER, id[1]=1, x[1]=951.0, y[1]=61.0, toolType[1]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=2, historySize=0, eventTime=5623665, downTime=5623440, deviceId=4, source=0x300008, displayId=-1, eventId=102031246 }
01-06 15:26:54.740  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=269.0, y[0]=10.0, toolType[0]=TOOL_TYPE_FINGER, id[1]=1, x[1]=1032.0, y[1]=41.0, toolType[1]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=2, historySize=0, eventTime=5623675, downTime=5623440, deviceId=4, source=0x300008, displayId=-1, eventId=732123862 }
01-06 15:26:54.751  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=344.0, y[0]=28.0, toolType[0]=TOOL_TYPE_FINGER, id[1]=1, x[1]=1081.0, y[1]=57.0, toolType[1]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=2, historySize=0, eventTime=5623686, downTime=5623440, deviceId=4, source=0x300008, displayId=-1, eventId=266902225 }
01-06 15:26:54.766  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_POINTER_UP(1), actionButton=0, id[0]=0, x[0]=406.0, y[0]=32.0, toolType[0]=TOOL_TYPE_FINGER, id[1]=1, x[1]=1081.0, y[1]=57.0, toolType[1]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=2, historySize=0, eventTime=5623701, downTime=5623440, deviceId=4, source=0x300008, displayId=-1, eventId=786264805 }
01-06 15:26:54.766  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=406.0, y[0]=32.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5623701, downTime=5623440, deviceId=4, source=0x300008, displayId=-1, eventId=509641643 }
